vacancyId,candidateId,interviewerId,interviewType,interviewDate,duration,feedback,score
5595,5595,9356,H,2022-11-17,55,Passed,8
5596,5596,9357,S,2024-01-09,59,Passed,10
5597,5597,9356,T,2023-12-29,41,Passed,8
5598,5598,9356,T,2021-02-01,60,Passed,8
5599,5599,9356,S,2022-08-18,51,Passed,10
5600,5600,9356,S,2023-07-30,44,Passed,8
5601,5601,9356,T,2021-05-23,57,Passed,9
5602,5602,9357,H,2023-06-10,42,Passed,9
5603,5603,9357,H,2021-12-28,46,Passed,8
5604,5604,9356,T,2021-01-26,59,Passed,8
5605,5605,9357,T,2022-11-20,50,Passed,10
5606,5606,9357,S,2023-01-07,54,Passed,8
5607,5607,9357,S,2021-05-19,55,Passed,8
5608,5608,9357,H,2021-03-20,47,Passed,8
5609,5609,9357,H,2022-10-30,54,Passed,9
5610,5610,9356,T,2020-04-26,45,Passed,9
5611,5611,9356,S,2020-09-18,41,Passed,9
5612,5612,9356,T,2021-01-14,50,Passed,8
5613,5613,9356,H,2023-09-04,51,Passed,9
5614,5614,9356,H,2022-01-11,51,Passed,8
5615,5615,9357,H,2021-08-21,53,Passed,10
5616,5616,9357,H,2023-12-02,44,Passed,8
5617,5617,9357,S,2021-06-13,56,Passed,10
5618,5618,9357,T,2022-08-06,50,Passed,10
5619,5619,9357,H,2023-08-21,54,Passed,8
5620,5620,9357,S,2022-11-12,52,Passed,8
5621,5621,9357,S,2022-05-26,42,Passed,10
5622,5622,9357,T,2022-01-14,44,Passed,10
5623,5623,9356,S,2021-05-06,42,Passed,9
5624,5624,9356,H,2022-10-08,45,Passed,8
5625,5625,9357,H,2024-02-03,42,Passed,9
5626,5626,9356,T,2021-04-29,44,Passed,9
5627,5627,9356,S,2021-11-13,45,Passed,10
5628,5628,9356,T,2023-03-09,50,Passed,10
5629,5629,9357,H,2021-05-29,56,Passed,9
5630,5630,9356,H,2023-02-21,47,Passed,10
5631,5631,9357,H,2024-02-26,57,Passed,9
5632,5632,9356,H,2023-11-17,45,Passed,9
5633,5633,9356,T,2023-02-12,56,Passed,9
5634,5634,9356,H,2023-10-10,40,Passed,10
5635,5635,9356,H,2024-01-06,49,Passed,8
5636,5636,9356,S,2022-06-15,51,Passed,8
5637,5637,9356,H,2021-08-02,57,Passed,8
5638,5638,9356,T,2021-10-30,60,Passed,9
5639,5639,9357,T,2023-09-01,43,Passed,10
5640,5640,9356,S,2022-10-28,57,Passed,8
5641,5641,9357,T,2021-07-30,53,Passed,9
5642,5642,9356,T,2023-01-30,40,Passed,8
5643,5643,9356,S,2024-01-15,46,Passed,8
5644,5644,9356,H,2022-11-15,59,Passed,8
5645,5645,9356,H,2022-11-17,53,Passed,10
5646,5646,9356,T,2024-04-02,45,Passed,8
5647,5647,9356,H,2022-05-12,42,Passed,10
5648,5648,9357,H,2024-04-15,51,Passed,9
5649,5649,9357,H,2023-10-02,56,Passed,9
5650,5650,9356,S,2022-02-19,53,Passed,9
5651,5651,9357,H,2020-04-27,54,Passed,8
5652,5652,9357,T,2022-03-30,40,Passed,10
5653,5653,9357,H,2022-07-16,49,Passed,9
5654,5654,9357,S,2022-12-18,42,Passed,8
5655,5655,9357,H,2023-01-16,54,Passed,10
5656,5656,9357,H,2022-09-26,60,Passed,9
5657,5657,9356,H,2021-05-14,45,Passed,8
5658,5658,9357,T,2021-10-29,42,Passed,9
5659,5659,9356,H,2021-06-12,45,Passed,10
5660,5660,9356,H,2020-11-23,42,Passed,9
5661,5661,9357,T,2022-01-07,40,Passed,10
5662,5662,9356,T,2022-06-28,56,Passed,8
5663,5663,9356,T,2020-10-26,46,Passed,8
5664,5664,9356,S,2023-01-27,56,Passed,8
5665,5665,9357,H,2023-09-17,46,Passed,9
5666,5666,9356,T,2021-11-17,47,Passed,10
5667,5667,9357,H,2022-05-14,54,Passed,10
5668,5668,9357,H,2023-01-23,45,Passed,8
5669,5669,9356,S,2022-07-26,44,Passed,10
5670,5670,9357,T,2023-08-11,56,Passed,9
5671,5671,9356,S,2023-11-25,45,Passed,8
5672,5672,9356,T,2022-01-11,52,Passed,8
5673,5673,9357,S,2023-06-03,55,Passed,8
5674,5674,9356,T,2024-04-16,44,Passed,10
5675,5675,9357,T,2021-03-07,46,Passed,9
5676,5676,9356,T,2024-01-20,53,Passed,9
5677,5677,9357,H,2020-12-15,51,Passed,8
5678,5678,9357,S,2023-05-31,49,Passed,10
5679,5679,9356,T,2023-04-30,60,Passed,9
5680,5680,9356,S,2020-11-30,46,Passed,8
5681,5681,9357,H,2022-01-31,44,Passed,9
5682,5682,9357,T,2023-03-16,59,Passed,9
5683,5683,9357,T,2021-12-25,54,Passed,10
5684,5684,9356,H,2023-03-14,47,Passed,8
5685,5685,9356,S,2023-10-05,45,Passed,10
5686,5686,9356,S,2022-12-25,44,Passed,9
5687,5687,9357,S,2021-06-16,55,Passed,8
5688,5688,9357,S,2022-10-11,50,Passed,9
5689,5689,9356,T,2023-09-24,46,Passed,9
5690,5690,9356,H,2020-11-30,56,Passed,9
5691,5691,9357,H,2023-04-10,47,Passed,10
5692,5692,9357,H,2023-12-18,56,Passed,10
5693,5693,9357,T,2022-01-06,41,Passed,9
5694,5694,9357,S,2020-05-28,41,Passed,8
5695,5695,9356,H,2021-05-03,47,Passed,8
5696,5696,9357,T,2022-03-16,41,Passed,9
5697,5697,9356,S,2022-12-13,53,Passed,9
5698,5698,9356,S,2021-01-01,50,Passed,10
5699,5699,9357,H,2022-05-30,60,Passed,10
5700,5700,9357,T,2021-01-06,49,Passed,9
5701,5701,9356,S,2021-02-28,47,Passed,9
5702,5702,9356,T,2021-09-10,46,Passed,9
5703,5703,9356,S,2021-07-11,47,Passed,9
5704,5704,9356,S,2024-03-24,42,Passed,10
5705,5705,9357,H,2021-06-11,41,Passed,9
5706,5706,9356,T,2021-09-15,55,Passed,9
5707,5707,9357,H,2021-04-03,47,Passed,8
5708,5708,9356,H,2023-09-12,48,Passed,8
5709,5709,9357,H,2020-07-01,40,Passed,9
5710,5710,9356,S,2020-10-23,45,Passed,8
5711,5711,9356,S,2021-05-05,53,Passed,10
5712,5712,9357,T,2023-12-04,51,Passed,10
5713,5713,9357,H,2022-07-07,55,Passed,8
5714,5714,9357,H,2022-05-25,47,Passed,8
5715,5715,9356,H,2020-08-18,47,Passed,9
5716,5716,9356,S,2021-02-02,55,Passed,9
5717,5717,9357,S,2022-09-10,51,Passed,9
5718,5718,9356,T,2022-11-23,47,Passed,8
5719,5719,9356,H,2022-10-15,51,Passed,10
5720,5720,9356,S,2020-10-09,52,Passed,8
5721,5721,9356,H,2022-05-06,59,Passed,10
5722,5722,9356,T,2022-10-03,45,Passed,9
5723,5723,9357,T,2022-04-28,58,Passed,8
5724,5724,9356,H,2021-03-22,47,Passed,10
5725,5725,9356,T,2021-07-25,41,Passed,9
5726,5726,9357,T,2021-07-28,56,Passed,9
5727,5727,9357,T,2020-07-06,52,Passed,10
5728,5728,9356,S,2024-04-20,49,Passed,8
5729,5729,9357,S,2021-10-31,51,Passed,10
5730,5730,9356,T,2022-01-14,58,Passed,10
5731,5731,9357,T,2020-07-13,54,Passed,9
5732,5732,9357,S,2022-07-13,50,Passed,9
5733,5733,9356,S,2024-03-21,40,Passed,8
5734,5734,9357,H,2021-04-14,41,Passed,9
5735,5735,9357,T,2022-03-18,58,Passed,9
5736,5736,9357,T,2022-09-19,54,Passed,9
5737,5737,9357,T,2023-01-06,59,Passed,10
5738,5738,9357,S,2021-07-30,41,Passed,8
5739,5739,9356,S,2023-07-07,52,Passed,8
5740,5740,9356,H,2020-12-20,54,Passed,9
5741,5741,9356,H,2022-01-30,44,Passed,9
5742,5742,9357,H,2022-05-24,55,Passed,9
5743,5743,9356,S,2022-12-10,60,Passed,8
5744,5744,9356,H,2023-10-07,43,Passed,10
5745,5745,9357,S,2022-10-30,56,Passed,10
5746,5746,9356,S,2021-04-29,58,Passed,8
5747,5747,9356,T,2020-11-21,57,Passed,10
5748,5748,9356,H,2024-01-08,42,Passed,10
5749,5749,9356,H,2023-03-13,44,Passed,8
5750,5750,9356,H,2021-02-15,60,Passed,8
5751,5751,9357,T,2024-03-27,44,Passed,8
5752,5752,9356,H,2023-03-22,60,Passed,9
5753,5753,9356,H,2022-03-09,43,Passed,10
5754,5754,9357,T,2024-02-26,49,Passed,9
5755,5755,9356,T,2021-03-31,41,Passed,8
5756,5756,9356,S,2021-08-25,47,Passed,10
5757,5757,9357,H,2023-01-30,51,Passed,8
5758,5758,9356,S,2022-05-04,46,Passed,10
5759,5759,9356,S,2021-02-19,55,Passed,9
5760,5760,9356,S,2021-10-31,45,Passed,9
5761,5761,9357,S,2021-04-21,47,Passed,10
5762,5762,9356,T,2021-05-06,57,Passed,8
5763,5763,9356,S,2022-11-15,41,Passed,9
5764,5764,9357,T,2022-11-12,59,Passed,9
5765,5765,9356,H,2021-03-30,54,Passed,10
5766,5766,9356,H,2023-09-09,41,Passed,8
5767,5767,9356,H,2022-04-02,54,Passed,10
5768,5768,9356,S,2021-06-22,48,Passed,8
5769,5769,9357,S,2021-01-24,60,Passed,10
5770,5770,9356,T,2022-06-16,41,Passed,8
5771,5771,9357,S,2021-10-04,55,Passed,8
5772,5772,9357,T,2021-04-01,55,Passed,9
5773,5773,9357,T,2023-12-02,56,Passed,9
5774,5774,9356,H,2023-04-09,50,Passed,10
5775,5775,9357,T,2023-01-08,40,Passed,8
5776,5776,9357,H,2021-03-17,40,Passed,8
5777,5777,9357,T,2020-12-22,44,Passed,10
5778,5778,9357,S,2023-06-05,60,Passed,9
5779,5779,9356,T,2023-12-11,60,Passed,10
5780,5780,9356,T,2021-12-14,56,Passed,10
5781,5781,9356,H,2022-08-07,60,Passed,9
5782,5782,9356,T,2022-05-02,56,Passed,9
5783,5783,9356,H,2024-04-15,52,Passed,9
5784,5784,9357,H,2020-07-25,42,Passed,9
5785,5785,9356,H,2024-03-08,41,Passed,9
5786,5786,9357,H,2023-08-30,54,Passed,9
5787,5787,9356,S,2024-02-27,55,Passed,8
5788,5788,9357,S,2020-02-18,54,Passed,8
5789,5789,9356,H,2022-01-09,45,Passed,8
5790,5790,9356,T,2020-12-02,51,Passed,9
5791,5791,9356,T,2024-03-18,43,Passed,8
5792,5792,9356,T,2022-08-15,46,Passed,9
5793,5793,9356,H,2023-08-20,42,Passed,9
5794,5794,9356,H,2024-03-18,50,Passed,9
5795,5795,9357,T,2022-03-17,43,Passed,9
5796,5796,9356,T,2022-11-12,49,Passed,10
5797,5797,9357,S,2022-04-14,51,Passed,9
5798,5798,9356,S,2023-06-08,51,Passed,9
5799,5799,9356,T,2023-08-30,58,Passed,10
5800,5800,9356,H,2024-04-22,49,Passed,9
5801,5801,9357,H,2021-03-12,45,Passed,9
5802,5802,9357,S,2021-10-21,51,Passed,8
5803,5803,9356,S,2021-05-21,51,Passed,10
5804,5804,9356,H,2022-07-28,50,Passed,8
5805,5805,9357,S,2023-10-30,52,Passed,9
5806,5806,9356,H,2022-10-10,44,Passed,10
5807,5807,9356,H,2023-08-20,41,Passed,9
5808,5808,9357,H,2020-11-24,50,Passed,8
5809,5809,9357,S,2022-06-04,55,Passed,9
5810,5810,9356,T,2021-09-18,49,Passed,10
5811,5811,9356,H,2021-07-04,44,Passed,8
5812,5812,9356,T,2020-09-06,59,Passed,10
5813,5813,9356,S,2020-03-16,51,Passed,9
5814,5814,9356,H,2023-01-28,44,Passed,10
5815,5815,9357,T,2022-11-20,57,Passed,9
5816,5816,9357,S,2023-08-04,46,Passed,10
5817,5817,9356,S,2021-09-05,47,Passed,9
5818,5818,9357,T,2022-04-14,41,Passed,9
5819,5819,9357,T,2021-04-24,43,Passed,10
5820,5820,9357,T,2022-08-04,57,Passed,8
5821,5821,9357,T,2021-06-22,48,Passed,9
5822,5822,9356,T,2021-06-22,45,Passed,9
5823,5823,9356,T,2024-01-30,53,Passed,10
5824,5824,9356,S,2021-04-15,43,Passed,8
5825,5825,9356,S,2021-04-29,55,Passed,8
5826,5826,9357,T,2021-01-11,52,Passed,9
5827,5827,9356,T,2023-09-10,48,Passed,10
5828,5828,9356,S,2023-06-30,57,Passed,9
5829,5829,9357,S,2022-11-07,42,Passed,9
5830,5830,9356,H,2023-03-26,58,Passed,9
5831,5831,9357,H,2020-04-01,50,Passed,9
5832,5832,9356,T,2023-06-07,60,Passed,9
5833,5833,9356,S,2022-05-22,40,Passed,8
5834,5834,9356,H,2021-11-04,43,Passed,10
5835,5835,9357,H,2022-12-26,57,Passed,10
5836,5836,9357,S,2022-07-12,50,Passed,8
5837,5837,9357,H,2023-12-10,48,Passed,9
5838,5838,9357,H,2022-12-04,49,Passed,9
5839,5839,9357,S,2021-10-25,40,Passed,10
5840,5840,9356,T,2020-06-18,49,Passed,10
5841,5841,9357,S,2022-11-06,52,Passed,9
5842,5842,9357,H,2023-11-17,50,Passed,10
5843,5843,9357,T,2024-02-21,48,Passed,9
5844,5844,9356,H,2023-02-12,44,Passed,8
5845,5845,9356,T,2021-03-22,50,Passed,9
5846,5846,9356,H,2022-11-01,60,Passed,9
5847,5847,9357,S,2020-11-30,44,Passed,10
5848,5848,9356,T,2023-08-25,40,Passed,9
5849,5849,9356,T,2020-05-22,43,Passed,8
5850,5850,9356,H,2020-11-17,55,Passed,10
5851,5851,9357,T,2023-06-08,42,Passed,8
5852,5852,9356,S,2023-04-24,46,Passed,8
5853,5853,9357,H,2022-07-13,60,Passed,10
5854,5854,9357,T,2021-05-01,46,Passed,8
5855,5855,9357,T,2023-01-25,40,Passed,9
5856,5856,9357,H,2022-03-21,43,Passed,10
5857,5857,9356,H,2021-08-04,45,Passed,10
5858,5858,9356,H,2021-05-04,54,Passed,9
5859,5859,9356,T,2022-03-20,59,Passed,10
5860,5860,9356,H,2023-11-27,56,Passed,8
5861,5861,9356,S,2020-06-04,40,Passed,9
5862,5862,9357,T,2022-01-03,55,Passed,10
5863,5863,9356,S,2021-01-06,54,Passed,9
5864,5864,9356,T,2022-06-08,46,Passed,10
5865,5865,9356,S,2023-09-20,58,Passed,8
5866,5866,9356,S,2021-01-21,45,Passed,8
5867,5867,9356,S,2020-07-19,52,Passed,8
5868,5868,9357,S,2023-10-18,57,Passed,9
5869,5869,9357,H,2023-09-24,59,Passed,8
5870,5870,9357,S,2022-01-19,53,Passed,10
5871,5871,9357,S,2021-12-26,42,Passed,10
5872,5872,9357,T,2022-09-27,42,Passed,10
5873,5873,9356,S,2020-11-24,43,Passed,10
5874,5874,9356,T,2023-07-09,47,Passed,8
5875,5875,9356,H,2023-02-05,43,Passed,10
5876,5876,9357,H,2023-03-13,51,Passed,8
5877,5877,9357,S,2022-07-26,56,Passed,8
5878,5878,9356,T,2021-12-10,51,Passed,10
5879,5879,9356,S,2021-06-09,42,Passed,8
5880,5880,9356,T,2022-01-01,60,Passed,9
5881,5881,9357,T,2022-09-17,47,Passed,10
5882,5882,9356,H,2022-11-16,56,Passed,9
5883,5883,9356,H,2022-09-09,54,Passed,10
5884,5884,9357,S,2022-03-17,59,Passed,8
5885,5885,9357,T,2024-02-27,43,Passed,8
5886,5886,9356,T,2021-05-25,50,Passed,10
5887,5887,9356,S,2021-05-29,43,Passed,9
5888,5888,9356,T,2024-01-05,47,Passed,8
5889,5889,9356,S,2024-04-01,53,Passed,8
5890,5890,9356,H,2022-08-31,47,Passed,9
5891,5891,9357,S,2022-12-19,52,Passed,10
5892,5892,9357,S,2024-03-12,50,Passed,10
5893,5893,9357,S,2022-06-26,50,Passed,9
5894,5894,9357,H,2022-09-16,40,Passed,8
5895,5895,9356,S,2021-08-21,60,Passed,10
5896,5896,9356,H,2023-01-23,53,Passed,8
5897,5897,9357,H,2020-07-10,48,Passed,10
5898,5898,9356,H,2023-10-12,55,Passed,10
5899,5899,9357,S,2021-07-18,54,Passed,10
5900,5900,9357,H,2022-11-24,52,Passed,9
5901,5901,9357,T,2020-08-09,56,Passed,10
5902,5902,9356,H,2021-10-18,41,Passed,10
5903,5903,9357,S,2021-09-01,60,Passed,10
5904,5904,9356,H,2021-05-12,49,Passed,8
5905,5905,9357,H,2022-11-29,49,Passed,9
5906,5906,9357,H,2021-05-05,41,Passed,8
5907,5907,9357,H,2023-05-08,45,Passed,9
5908,5908,9357,T,2023-12-18,57,Passed,10
5909,5909,9357,T,2020-12-07,49,Passed,9
5910,5910,9356,H,2023-04-06,47,Passed,9
5911,5911,9357,H,2022-04-22,56,Passed,10
5912,5912,9356,T,2021-08-19,60,Passed,8
5913,5913,9356,T,2022-06-01,54,Passed,8
5914,5914,9357,H,2022-03-17,54,Passed,9
5915,5915,9357,S,2022-06-15,55,Passed,9
5916,5916,9356,H,2021-07-16,45,Passed,10
5917,5917,9357,T,2021-07-02,57,Passed,8
5918,5918,9357,S,2022-11-03,44,Passed,9
5919,5919,9356,S,2020-09-17,51,Passed,9
5920,5920,9357,H,2024-01-17,53,Passed,10
5921,5921,9357,S,2023-11-23,57,Passed,9
5922,5922,9356,T,2020-11-19,50,Passed,10
5923,5923,9357,H,2023-04-18,54,Passed,10
5924,5924,9357,T,2023-07-29,55,Passed,10
5925,5925,9357,H,2023-11-03,44,Passed,9
5926,5926,9356,S,2023-10-03,44,Passed,8
5927,5927,9356,T,2023-09-13,45,Passed,10
5928,5928,9356,H,2020-12-27,42,Passed,10
5929,5929,9357,S,2021-09-06,59,Passed,9
5930,5930,9357,S,2020-10-24,44,Passed,10
5931,5931,9356,T,2022-09-12,58,Passed,10
5932,5932,9356,T,2023-08-25,40,Passed,10
5933,5933,9356,T,2023-04-17,57,Passed,9
5934,5934,9356,T,2022-11-05,55,Passed,10
5935,5935,9356,T,2023-08-17,53,Passed,10
5936,5936,9356,S,2020-05-31,52,Passed,8
5937,5937,9357,S,2020-10-29,57,Passed,9
5938,5938,9356,H,2023-06-26,46,Passed,8
5939,5939,9356,T,2024-04-06,54,Passed,9
5940,5940,9357,S,2021-05-13,41,Passed,8
5941,5941,9357,H,2024-04-05,45,Passed,10
5942,5942,9357,T,2023-02-10,49,Passed,9
5943,5943,9357,S,2023-12-26,52,Passed,8
5944,5944,9357,H,2022-02-16,58,Passed,8
5945,5945,9356,T,2023-09-15,45,Passed,10
5946,5946,9356,T,2021-12-03,50,Passed,9
5947,5947,9356,H,2023-06-07,46,Passed,10
5948,5948,9357,T,2024-01-11,45,Passed,8
5949,5949,9356,H,2022-03-09,55,Passed,8
5950,5950,9356,S,2021-12-02,48,Passed,9
5951,5951,9357,H,2021-07-25,42,Passed,10
5952,5952,9356,S,2021-05-29,53,Passed,9
5953,5953,9356,H,2022-04-29,53,Passed,8
5954,5954,9356,H,2020-02-29,54,Passed,8
5955,5955,9357,T,2021-01-15,54,Passed,8
5956,5956,9356,H,2022-08-23,58,Passed,10
5957,5957,9357,S,2021-07-14,43,Passed,9
5958,5958,9356,H,2024-02-14,42,Passed,10
5959,5959,9356,T,2022-11-29,48,Passed,8
5960,5960,9356,H,2021-09-07,45,Passed,9
5961,5961,9357,S,2022-02-15,52,Passed,9
5962,5962,9357,T,2023-10-06,56,Passed,9
5963,5963,9357,H,2023-08-19,48,Passed,9
5964,5964,9356,H,2020-10-15,58,Passed,9
5965,5965,9357,H,2022-02-23,53,Passed,9
5966,5966,9356,T,2021-09-29,53,Passed,9
5967,5967,9357,T,2020-12-22,60,Passed,8
5968,5968,9356,S,2021-08-27,46,Passed,10
5969,5969,9356,T,2021-08-31,56,Passed,10
5970,5970,9357,T,2022-08-28,53,Passed,9
5971,5971,9356,T,2021-08-20,59,Passed,9
5972,5972,9356,H,2022-01-16,45,Passed,10
5973,5973,9357,S,2023-06-08,48,Passed,8
5974,5974,9356,S,2023-06-30,60,Passed,9
5975,5975,9357,T,2022-11-09,51,Passed,10
5976,5976,9356,H,2021-01-12,51,Passed,10
5977,5977,9357,T,2023-04-15,44,Passed,9
5978,5978,9356,H,2021-11-26,42,Passed,9
5979,5979,9357,S,2024-02-08,45,Passed,8
5980,5980,9357,T,2020-09-09,57,Passed,8
5981,5981,9357,S,2020-05-29,54,Passed,9
5982,5982,9357,T,2023-06-24,42,Passed,10
5983,5983,9356,H,2021-05-01,43,Passed,8
5984,5984,9357,H,2021-03-07,40,Passed,10
5985,5985,9356,H,2024-01-22,40,Passed,9
5986,5986,9356,S,2020-11-02,46,Passed,8
5987,5987,9357,S,2023-06-29,46,Passed,10
5988,5988,9356,H,2021-09-09,45,Passed,10
5989,5989,9357,T,2023-10-25,53,Passed,9
5990,5990,9356,S,2023-07-03,40,Passed,10
5991,5991,9357,S,2023-07-04,52,Passed,8
5992,5992,9357,T,2021-02-11,47,Passed,9
5993,5993,9357,T,2021-12-18,54,Passed,9
5994,5994,9356,S,2021-06-13,43,Passed,10
5995,5995,9357,T,2020-11-25,53,Passed,10
5996,5996,9357,H,2021-01-18,60,Passed,10
5997,5997,9356,S,2022-06-04,54,Passed,8
5998,5998,9356,T,2023-01-31,58,Passed,9
5999,5999,9356,T,2021-12-19,46,Passed,8
6000,6000,9356,T,2021-02-07,51,Passed,8
6001,6001,9356,S,2021-05-14,45,Passed,8
6002,6002,9357,H,2021-12-06,48,Passed,8
6003,6003,9356,H,2021-08-24,53,Passed,10
6004,6004,9357,T,2023-04-06,54,Passed,10
6005,6005,9356,S,2022-02-24,44,Passed,10
6006,6006,9357,S,2021-02-12,57,Passed,9
6007,6007,9356,H,2023-06-01,56,Passed,10
6008,6008,9357,S,2021-04-21,58,Passed,9
6009,6009,9357,S,2021-04-18,60,Passed,9
6010,6010,9356,S,2023-11-12,44,Passed,9
6011,6011,9357,H,2022-04-25,48,Passed,9
6012,6012,9356,H,2022-04-20,51,Passed,8
6013,6013,9357,T,2021-06-09,60,Passed,10
6014,6014,9356,H,2021-07-09,40,Passed,8
6015,6015,9356,S,2023-04-23,56,Passed,9
6016,6016,9356,H,2021-03-17,55,Passed,8
6017,6017,9357,S,2022-04-13,45,Passed,10
6018,6018,9357,H,2023-01-31,40,Passed,9
6019,6019,9357,H,2023-02-16,54,Passed,8
6020,6020,9356,H,2021-11-21,50,Passed,9
6021,6021,9357,T,2024-03-18,45,Passed,10
6022,6022,9356,H,2024-02-12,52,Passed,8
6023,6023,9356,H,2022-12-30,55,Passed,9
6024,6024,9357,H,2022-11-27,44,Passed,9
6025,6025,9356,H,2024-03-23,41,Passed,9
6026,6026,9357,S,2020-10-10,44,Passed,10
6027,6027,9357,T,2021-11-14,50,Passed,9
6028,6028,9357,H,2023-08-15,59,Passed,8
6029,6029,9356,H,2020-09-11,49,Passed,9
6030,6030,9357,S,2021-12-01,59,Passed,10
6031,6031,9357,S,2024-03-04,56,Passed,10
6032,6032,9356,S,2022-10-27,46,Passed,8
6033,6033,9357,S,2022-06-08,50,Passed,10
6034,6034,9357,H,2023-08-19,41,Passed,9
6035,6035,9357,S,2021-03-19,48,Passed,10
6036,6036,9356,S,2023-09-11,48,Passed,8
6037,6037,9356,T,2022-05-03,56,Passed,8
6038,6038,9356,S,2020-08-19,50,Passed,10
6039,6039,9356,T,2023-05-05,41,Passed,10
6040,6040,9357,H,2020-07-16,45,Passed,10
6041,6041,9356,T,2020-09-12,44,Passed,9
6042,6042,9356,S,2022-12-01,44,Passed,8
6043,6043,9356,H,2023-02-19,53,Passed,9
6044,6044,9356,T,2021-01-04,50,Passed,8
6045,6045,9356,H,2023-11-26,46,Passed,8
6046,6046,9356,H,2023-04-13,49,Passed,10
6047,6047,9357,T,2023-06-05,52,Passed,8
6048,6048,9356,H,2022-07-30,58,Passed,9
6049,6049,9357,S,2020-04-26,48,Passed,10
6050,6050,9356,H,2023-09-19,60,Passed,10
6051,6051,9357,H,2023-06-15,54,Passed,8
6052,6052,9356,T,2022-04-28,59,Passed,8
6053,6053,9357,H,2024-01-05,60,Passed,8
6054,6054,9356,H,2024-01-22,47,Passed,10
6055,6055,9356,H,2021-02-08,56,Passed,8
6056,6056,9356,H,2021-07-03,40,Passed,10
6057,6057,9356,H,2024-02-15,41,Passed,10
6058,6058,9356,T,2020-09-04,57,Passed,9
6059,6059,9357,S,2024-02-03,60,Passed,9
6060,6060,9357,H,2022-05-22,52,Passed,9
6061,6061,9357,T,2020-08-30,45,Passed,10
6062,6062,9357,H,2022-03-09,44,Passed,9
6063,6063,9357,H,2024-02-19,50,Passed,10
6064,6064,9357,S,2022-09-11,44,Passed,10
6065,6065,9357,H,2021-02-07,51,Passed,9
6066,6066,9357,T,2024-04-19,47,Passed,9
6067,6067,9357,S,2021-06-01,43,Passed,9
6068,6068,9356,T,2024-03-15,59,Passed,10
6069,6069,9357,H,2021-11-18,54,Passed,10
6070,6070,9356,T,2021-01-12,54,Passed,8
6071,6071,9357,S,2021-11-01,49,Passed,9
6072,6072,9357,H,2020-12-08,55,Passed,9
6073,6073,9356,H,2021-03-17,55,Passed,10
6074,6074,9357,T,2023-10-10,41,Passed,9
6075,6075,9357,T,2024-01-16,51,Passed,8
6076,6076,9357,S,2024-03-11,57,Passed,10
6077,6077,9356,S,2023-02-04,41,Passed,8
6078,6078,9357,H,2022-02-07,59,Passed,9
6079,6079,9356,H,2022-07-01,55,Passed,9
6080,6080,9357,H,2022-07-06,55,Passed,8
6081,6081,9356,H,2022-02-17,55,Passed,9
6082,6082,9357,T,2021-01-24,44,Passed,9
6083,6083,9356,S,2023-04-15,45,Passed,10
6084,6084,9357,S,2022-11-17,45,Passed,9
6085,6085,9356,S,2024-03-05,46,Passed,10
6086,6086,9356,H,2022-09-01,44,Passed,10
6087,6087,9356,H,2023-11-26,60,Passed,9
6088,6088,9356,H,2022-11-19,52,Passed,9
6089,6089,9356,T,2022-12-30,44,Passed,9
6090,6090,9356,T,2024-04-07,51,Passed,10
6091,6091,9357,T,2022-02-04,49,Passed,8
6092,6092,9357,H,2022-02-11,54,Passed,9
6093,6093,9357,S,2023-05-13,42,Passed,9
6094,6094,9356,S,2022-07-24,41,Passed,10
6095,6095,9356,T,2021-01-01,46,Passed,8
6096,6096,9356,H,2023-08-28,44,Passed,9
6097,6097,9356,S,2023-05-18,49,Passed,10
6098,6098,9356,T,2023-04-14,48,Passed,10
6099,6099,9356,S,2023-08-22,46,Passed,10
6100,6100,9357,T,2024-01-15,58,Passed,9
6101,6101,9356,S,2020-11-04,49,Passed,9
6102,6102,9357,H,2021-04-10,58,Passed,9
6103,6103,9357,H,2023-11-29,48,Passed,8
6104,6104,9356,H,2022-08-27,55,Passed,9
6105,6105,9357,T,2021-12-16,42,Passed,8
6106,6106,9357,H,2022-07-11,59,Passed,8
6107,6107,9356,H,2022-07-10,56,Passed,9
6108,6108,9357,S,2022-12-21,55,Passed,10
6109,6109,9356,T,2022-02-26,44,Passed,10
6110,6110,9357,T,2023-05-20,53,Passed,10
6111,6111,9356,T,2023-03-14,56,Passed,10
6112,6112,9357,H,2021-05-22,50,Passed,9
6113,6113,9357,H,2023-10-05,52,Passed,9
6114,6114,9357,T,2020-12-18,58,Passed,10
6115,6115,9357,T,2022-08-18,56,Passed,10
6116,6116,9356,S,2020-11-19,45,Passed,10
6117,6117,9357,H,2021-09-08,54,Passed,8
6118,6118,9356,S,2023-01-27,42,Passed,8
6119,6119,9356,H,2022-02-20,41,Passed,8
6120,6120,9356,T,2023-02-13,59,Passed,9
6121,6121,9357,T,2021-02-24,55,Passed,10
6122,6122,9357,H,2023-10-16,43,Passed,9
6123,6123,9357,H,2021-03-19,53,Passed,8
6124,6124,9357,S,2021-08-21,55,Passed,10
6125,6125,9357,H,2022-12-31,54,Passed,10
6126,6126,9356,H,2021-03-01,46,Passed,10
6127,6127,9356,T,2024-02-16,49,Passed,9
6128,6128,9357,S,2021-10-27,44,Passed,8
6129,6129,9356,T,2023-02-07,54,Passed,10
6130,6130,9357,T,2023-11-02,60,Passed,10
6131,6131,9357,H,2022-09-05,42,Passed,8
