companyId,empCountryId,jobTitle,description,salary,employmentType,workSetting,publicationDate,closeDate,status
6,2,Data Scientist,Hello! We are really good company and want to hire you,245000,F,R,2020-05-16,2024-02-12,C
2,2,Data Scientist,Hello! We are really good company and want to hire you,190000,F,R,2020-10-17,2023-02-06,C
4,2,Data Scientist,Hello! We are really good company and want to hire you,150000,F,R,2020-07-22,2023-04-01,C
10,2,Analytics Engineer,Hello! We are really good company and want to hire you,205218,F,P,2020-04-01,2022-01-25,C
2,2,Analytics Engineer,Hello! We are really good company and want to hire you,136743,F,P,2020-06-19,2021-02-18,C
34,2,Research Analyst,Hello! We are really good company and want to hire you,185000,F,P,2020-10-16,2022-12-27,C
34,2,Research Analyst,Hello! We are really good company and want to hire you,94600,F,P,2020-12-22,2022-03-05,C
9,2,Research Analyst,Hello! We are really good company and want to hire you,160000,F,P,2020-06-29,2022-02-21,C
5,2,Research Analyst,Hello! We are really good company and want to hire you,107000,F,P,2020-05-16,2022-03-21,C
9,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,264400,F,R,2020-02-19,2021-04-05,C
2,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,176300,F,R,2020-09-14,2022-09-14,C
10,2,Research Analyst,Hello! We are really good company and want to hire you,160000,F,P,2020-02-29,2023-01-15,C
10,2,Research Analyst,Hello! We are really good company and want to hire you,107000,F,P,2020-04-01,2020-09-08,C
4,2,Research Scientist,Hello! We are really good company and want to hire you,275000,F,P,2020-03-23,2022-12-21,C
4,2,Research Scientist,Hello! We are really good company and want to hire you,175000,F,P,2020-10-18,2022-11-17,C
11,2,ML Engineer,Hello! We are really good company and want to hire you,76000,F,P,2020-01-17,2022-03-01,C
69,13,Insight Analyst,Hello! We are really good company and want to hire you,53984,F,R,2020-09-03,2023-05-23,C
219,13,Insight Analyst,Hello! We are really good company and want to hire you,43187,F,R,2020-09-21,2023-05-25,C
5,2,Data Analyst,Hello! We are really good company and want to hire you,80800,F,P,2020-03-21,2021-08-16,C
10,2,Data Analyst,Hello! We are really good company and want to hire you,53800,F,P,2020-09-02,2022-04-08,C
4,2,Business Intelligence Analyst,Hello! We are really good company and want to hire you,150000,F,P,2020-12-06,2021-05-22,C
5,2,Business Intelligence Analyst,Hello! We are really good company and want to hire you,125000,F,P,2020-10-11,2022-10-19,C
2,2,Data Scientist,Hello! We are really good company and want to hire you,210000,F,R,2020-10-23,2023-06-30,C
3,2,Data Scientist,Hello! We are really good company and want to hire you,180000,F,R,2020-06-16,2021-05-26,C
6,2,Data Engineer,Hello! We are really good company and want to hire you,210000,F,P,2020-04-23,2021-04-11,C
10,2,Data Engineer,Hello! We are really good company and want to hire you,155000,F,P,2020-12-10,2022-07-12,C
2,2,Data Scientist,Hello! We are really good company and want to hire you,169500,F,R,2020-05-21,2024-01-19,C
9,2,Data Scientist,Hello! We are really good company and want to hire you,138000,F,R,2020-02-07,2022-12-04,C
6,2,Data Engineer,Hello! We are really good company and want to hire you,226700,F,P,2020-06-24,2022-07-26,C
5,2,Data Engineer,Hello! We are really good company and want to hire you,133300,F,P,2020-11-16,2024-01-07,C
2,2,Research Scientist,Hello! We are really good company and want to hire you,278700,F,P,2020-04-15,2022-12-28,C
6,2,Research Scientist,Hello! We are really good company and want to hire you,159300,F,P,2020-01-06,2023-07-29,C
4,2,AI Engineer,Hello! We are really good company and want to hire you,180000,F,P,2020-11-01,2022-01-10,C
10,2,AI Engineer,Hello! We are really good company and want to hire you,120000,F,P,2020-01-23,2020-07-27,C
3,2,Business Intelligence Engineer,Hello! We are really good company and want to hire you,125000,F,R,2020-05-28,2021-04-20,C
4,2,Business Intelligence Engineer,Hello! We are really good company and want to hire you,115000,F,R,2020-04-12,2023-03-05,C
6,2,Data Science Manager,Hello! We are really good company and want to hire you,297300,F,R,2020-11-24,2024-01-14,C
5,2,Data Science Manager,Hello! We are really good company and want to hire you,198200,F,R,2020-08-28,2022-02-05,C
9,2,Data Scientist,Hello! We are really good company and want to hire you,204500,F,P,2020-08-07,2022-09-12,C
9,2,Data Scientist,Hello! We are really good company and want to hire you,138900,F,P,2020-03-18,2021-11-20,C
3,2,Data Manager,Hello! We are really good company and want to hire you,110400,F,P,2020-04-08,2021-08-03,C
9,2,Data Manager,Hello! We are really good company and want to hire you,68000,F,P,2020-06-12,2021-04-23,C
3,2,Data Scientist,Hello! We are really good company and want to hire you,260600,F,P,2020-07-27,2023-08-10,C
6,2,Data Scientist,Hello! We are really good company and want to hire you,170500,F,P,2020-05-12,2020-06-06,C
9,2,Data Integration Specialist,Hello! We are really good company and want to hire you,63750,F,R,2020-04-06,2022-12-20,C
9,2,Data Integration Specialist,Hello! We are really good company and want to hire you,46400,F,R,2020-01-22,2021-06-17,C
3,2,Data Scientist,Hello! We are really good company and want to hire you,214872,F,R,2020-11-16,2024-01-02,C
6,2,Data Scientist,Hello! We are really good company and want to hire you,186846,F,R,2020-10-21,2021-03-01,C
10,2,Data Analyst,Hello! We are really good company and want to hire you,95000,F,P,2020-08-13,2022-06-16,C
4,2,Data Analyst,Hello! We are really good company and want to hire you,70600,F,P,2020-02-06,2023-12-26,C
5,2,Data Analyst,Hello! We are really good company and want to hire you,149500,F,R,2020-01-16,2021-06-28,C
9,2,Data Analyst,Hello! We are really good company and want to hire you,127075,F,R,2020-03-11,2023-11-28,C
10,2,Data Engineer,Hello! We are really good company and want to hire you,162000,F,R,2020-01-06,2024-02-18,C
6,2,Data Engineer,Hello! We are really good company and want to hire you,111000,F,R,2020-03-11,2022-06-05,C
5,2,Machine Learning Scientist,Hello! We are really good company and want to hire you,280000,F,R,2020-06-13,2023-04-01,C
3,2,Machine Learning Scientist,Hello! We are really good company and want to hire you,182750,F,R,2020-12-25,2023-04-06,C
13,2,Research Scientist,Hello! We are really good company and want to hire you,212800,F,P,2020-09-21,2024-01-02,C
35,2,Research Scientist,Hello! We are really good company and want to hire you,124100,F,P,2020-12-09,2021-01-20,C
4,2,Research Engineer,Hello! We are really good company and want to hire you,196000,F,P,2020-12-12,2022-09-11,C
10,2,Research Engineer,Hello! We are really good company and want to hire you,142600,F,P,2020-04-02,2021-03-06,C
13,2,Business Intelligence Engineer,Hello! We are really good company and want to hire you,185000,F,P,2020-03-31,2021-01-31,C
35,2,Business Intelligence Engineer,Hello! We are really good company and want to hire you,79600,F,P,2020-01-29,2021-09-25,C
5,2,Data Architect,Hello! We are really good company and want to hire you,193000,F,R,2020-05-25,2022-07-23,C
4,2,Data Architect,Hello! We are really good company and want to hire you,110000,F,R,2020-08-17,2021-12-07,C
9,2,Data Scientist,Hello! We are really good company and want to hire you,245000,F,P,2020-09-23,2022-11-03,C
4,2,Data Scientist,Hello! We are really good company and want to hire you,185000,F,P,2020-07-13,2021-08-25,C
2,2,Data Engineer,Hello! We are really good company and want to hire you,154000,F,P,2020-10-01,2023-01-19,C
5,2,Data Engineer,Hello! We are really good company and want to hire you,103000,F,P,2020-03-13,2021-11-26,C
3,2,Data Analyst,Hello! We are really good company and want to hire you,80000,F,P,2020-11-08,2021-08-26,C
10,2,Data Analyst,Hello! We are really good company and want to hire you,70000,F,P,2020-10-05,2020-12-17,C
4,2,Data Engineer,Hello! We are really good company and want to hire you,250000,F,P,2020-09-18,2021-09-16,C
5,2,Data Engineer,Hello! We are really good company and want to hire you,225000,F,P,2020-02-01,2021-12-30,C
5,2,Data Analyst,Hello! We are really good company and want to hire you,90000,F,P,2020-10-23,2023-12-19,C
4,2,Data Analyst,Hello! We are really good company and want to hire you,80000,F,P,2020-04-26,2024-03-21,C
8,3,Data Analyst,Hello! We are really good company and want to hire you,61520,F,P,2020-05-31,2022-10-04,C
7,3,Data Analyst,Hello! We are really good company and want to hire you,49216,F,P,2020-10-30,2021-05-26,C
4,2,Data Engineer,Hello! We are really good company and want to hire you,205000,F,P,2020-12-17,2024-01-09,C
3,2,Data Engineer,Hello! We are really good company and want to hire you,167500,F,P,2020-04-11,2021-04-08,C
9,2,Data Scientist,Hello! We are really good company and want to hire you,202600,F,R,2020-11-26,2021-10-07,C
9,2,Data Scientist,Hello! We are really good company and want to hire you,168800,F,R,2020-12-29,2023-07-30,C
3,2,Data Scientist,Hello! We are really good company and want to hire you,164000,F,R,2020-12-30,2021-04-03,C
2,2,Data Scientist,Hello! We are really good company and want to hire you,130000,F,R,2020-06-02,2021-06-27,C
58,17,Machine Learning Engineer,Hello! We are really good company and want to hire you,240000,F,R,2020-06-23,2021-09-02,C
66,17,Machine Learning Engineer,Hello! We are really good company and want to hire you,220000,F,R,2020-02-23,2020-03-05,C
9,2,Data Scientist,Hello! We are really good company and want to hire you,168000,F,R,2020-06-20,2024-01-20,C
5,2,Data Scientist,Hello! We are really good company and want to hire you,130000,F,R,2020-06-16,2020-09-09,C
5,2,Data Engineer,Hello! We are really good company and want to hire you,185900,F,P,2020-08-30,2021-05-07,C
3,2,Data Engineer,Hello! We are really good company and want to hire you,129300,F,P,2020-04-09,2024-01-03,C
2,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,297300,F,R,2020-11-29,2022-04-02,C
4,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,198200,F,R,2020-05-05,2021-04-15,C
9,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,190000,F,R,2020-08-23,2021-12-12,C
3,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,156000,F,R,2020-03-11,2021-09-26,C
4,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,205000,F,P,2020-07-17,2022-04-12,C
5,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,152000,F,P,2020-03-29,2020-06-09,C
4,2,Data Science Practitioner,Hello! We are really good company and want to hire you,196500,F,P,2020-09-03,2021-08-30,C
10,2,Data Science Practitioner,Hello! We are really good company and want to hire you,97300,F,P,2020-01-01,2024-04-04,C
3,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,260000,F,P,2020-09-01,2023-06-13,C
4,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,192000,F,P,2020-03-14,2021-11-27,C
3,2,Applied Scientist,Hello! We are really good company and want to hire you,216000,F,R,2020-09-04,2021-07-17,C
9,2,Applied Scientist,Hello! We are really good company and want to hire you,184000,F,R,2020-04-07,2022-12-10,C
3,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,192000,F,R,2020-04-12,2023-08-18,C
2,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,164000,F,R,2020-08-30,2023-04-13,C
6,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,227700,F,R,2020-02-04,2020-05-03,C
10,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,154836,F,R,2020-02-09,2024-02-18,C
6,2,Data Scientist,Hello! We are really good company and want to hire you,160000,F,R,2020-08-16,2021-07-23,C
5,2,Data Scientist,Hello! We are really good company and want to hire you,140000,F,R,2020-04-02,2020-05-23,C
6,2,Data Scientist,Hello! We are really good company and want to hire you,168000,F,R,2020-08-09,2022-01-16,C
4,2,Data Scientist,Hello! We are really good company and want to hire you,130000,F,R,2020-04-22,2023-07-09,C
38,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,285000,F,P,2020-05-01,2024-01-04,C
35,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,190000,F,P,2020-12-04,2021-12-17,C
13,2,Research Scientist,Hello! We are really good company and want to hire you,405000,F,P,2020-07-28,2021-11-06,C
34,2,Research Scientist,Hello! We are really good company and want to hire you,270000,F,P,2020-09-29,2021-08-13,C
5,2,Data Engineer,Hello! We are really good company and want to hire you,214300,F,P,2020-06-04,2021-09-02,C
5,2,Data Engineer,Hello! We are really good company and want to hire you,108500,F,P,2020-05-23,2021-12-27,C
2,2,Data Scientist,Hello! We are really good company and want to hire you,145000,F,R,2020-07-09,2023-12-29,C
2,2,Data Scientist,Hello! We are really good company and want to hire you,115000,F,R,2020-12-23,2022-02-18,C
6,2,Data Science Engineer,Hello! We are really good company and want to hire you,130000,F,R,2020-05-07,2021-09-03,C
4,2,Data Science Engineer,Hello! We are really good company and want to hire you,113000,F,R,2020-11-19,2021-05-06,C
3,2,Data Scientist,Hello! We are really good company and want to hire you,194500,F,P,2020-09-30,2023-03-25,C
10,2,Data Scientist,Hello! We are really good company and want to hire you,110250,F,P,2020-08-22,2023-10-12,C
6,2,Data Scientist,Hello! We are really good company and want to hire you,295000,F,P,2020-07-03,2022-06-27,C
2,2,Data Scientist,Hello! We are really good company and want to hire you,177300,F,P,2020-01-03,2022-11-03,C
8,3,Data Analyst,Hello! We are really good company and want to hire you,55368,F,R,2020-10-21,2021-03-23,C
18,3,Data Analyst,Hello! We are really good company and want to hire you,44294,F,R,2020-12-28,2022-05-29,C
3,2,Data Scientist,Hello! We are really good company and want to hire you,136000,F,R,2020-04-18,2021-01-01,C
10,2,Data Scientist,Hello! We are really good company and want to hire you,104000,F,R,2020-05-19,2021-09-12,C
38,2,Applied Scientist,Hello! We are really good company and want to hire you,222200,F,P,2020-02-20,2023-11-17,C
12,2,Applied Scientist,Hello! We are really good company and want to hire you,136000,F,P,2020-11-30,2022-11-24,C
5,2,Applied Scientist,Hello! We are really good company and want to hire you,192000,F,R,2020-09-28,2020-12-02,C
2,2,Applied Scientist,Hello! We are really good company and want to hire you,164000,F,R,2020-09-26,2021-04-01,C
